file_name,encoding,delimiter,num_columns,column_names,single_column,has_time,has_value,has_field,has_measurement,schema_type,data_rows_estimated,sample_val_min,sample_val_max,measurement_values
real_BatterieVerlustEnergie.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,38432,145.9818,152.8241,real_BatterieVerlustEnergie
real_BatterieVerlustLeistung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4495188,84.5898,193.9127,real_BatterieVerlustLeistung
real_E_VerlustEnFa.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,5193092,0.2606,0.2959,real_E_VerlustEnFa
real_E_Verlustbhkw1.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4498046,0.0,0.0966,real_E_Verlustbhkw1
real_E_Verlustbhkw2.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4521418,0.6986,1.1141,real_E_Verlustbhkw2
real_PV_Gesamt.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4008093,0.7947,1.16,real_PV_Gesamt
real_P_BHKW.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4543570,0.0,0.0,real_P_BHKW
real_VerlustleistungEnFa.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4852143,0.1069,4.08,real_VerlustleistungEnFa
real_WirkleistungEnFa.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4576708,7.4444,8.3004,real_WirkleistungEnFa
real_WirkleistungErzeugungEnFa.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4182958,0.7947,1.16,real_WirkleistungErzeugungEnFa
real_aktGesamtLeistungBHKW.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4400057,36.1023,46.5251,real_aktGesamtLeistungBHKW
real_aktVerbrauchGasBhkwImp.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,1673364,0.0,13680.0,real_aktVerbrauchGasBhkwImp
real_aktVerbrauchGasBhkwImp1.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,1630678,0.0,0.0,real_aktVerbrauchGasBhkwImp1
real_aktVerbrauchGasBhkwImp2.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,1684566,0.0,0.0,real_aktVerbrauchGasBhkwImp2
real_aktVerlustLeistungBHKW.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4365886,2.6822,2.833,real_aktVerlustLeistungBHKW
real_aktVerlustLeistungBHKW1.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3859070,1.8384,1.9406,real_aktVerlustLeistungBHKW1
real_aktVerlustLeistungBHKW2.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4657789,0.0,0.0,real_aktVerlustLeistungBHKW2
sun_alt.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3493137,25.9373,26.5498,sun_alt
sun_azi.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3433793,145.0178,146.7242,sun_azi
val1006.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3837,-1.0,28.0,val1006
val1007.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,2735,-1.0,1.0,val1007
val1008.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,937,65.7277,94.2278,val1008
val1009.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,897,65.7277,94.2278,val1009
wind_now.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3458738,2.7,2.8,wind_now
wind_tomorrow.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,3446403,2.6,2.6,wind_tomorrow
