file_name,start_utc,end_utc,duration_days,median_interval_sec,interval_label,interval_regular,head_gap_detected
greal_W_WMZ_E_bhkw1.csv,2022-12-19T09:34:12+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_E_bhkw2.csv,2022-12-19T09:34:12+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_P_Altbau.csv,2022-12-19T09:23:24+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_P_Halle.csv,2022-12-19T09:23:24+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_P_Nord.csv,2022-12-19T09:23:24+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_P_Sued.csv,2022-12-19T09:23:24+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_P_WP.csv,2022-12-19T09:23:24+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_P_bhkw1.csv,2022-12-19T09:34:12+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_P_bhkw2.csv,2022-12-19T09:34:12+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TR_Altbau.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TR_Halle.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TR_Nord.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TR_Sued.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TR_WP.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TR_bhkw1.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TR_bhkw2.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TV_Altbau.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TV_Halle.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TV_Nord.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TV_Sued.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TV_WP.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TV_bhkw1.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_W_WMZ_TV_bhkw2.csv,2022-12-19T09:45:07+00:00,2026-05-27T07:03:18+00:00,1254.9,20.0,~20s,True,False
greal_Wochenendwert.csv,2022-12-15T14:29:56+00:00,2026-02-10T09:32:12+00:00,1152.8,2700.0,~1hr,False,True
greal_realTempVorlBKT_EG.csv,2022-12-15T14:42:46+00:00,2022-12-21T10:45:02+00:00,5.8,300.0,~5min,True,False
green_bat.csv,2022-12-22T12:24:22.777000+00:00,2026-05-27T07:03:18+00:00,1251.8,64.2,~1min,False,True
green_t1.csv,2022-12-22T13:11:45.544000+00:00,2026-05-27T07:03:18.428000+00:00,1251.7,1800.0,~1hr,True,True
green_t2.csv,2022-12-22T13:19:55.017000+00:00,2026-05-27T07:03:18.429000+00:00,1251.7,1800.0,~1hr,True,True
green_t3.csv,2022-12-22T13:42:33.264000+00:00,2026-05-27T07:03:18+00:00,1251.7,1800.0,~1hr,False,True
pilot.csv,2022-11-29T09:47:22+00:00,2022-11-29T09:48:02+00:00,0.0,20.0,~20s,,False
realIPhARmsST24.csv,2022-12-07T14:19:19+00:00,2026-05-27T07:03:18+00:00,1266.7,20.0,~20s,True,False
realIPhARmsST25.csv,2022-12-07T14:19:19+00:00,2026-05-27T07:03:18+00:00,1266.7,20.0,~20s,True,False
realIPhBRmsST24.csv,2022-12-07T14:19:19+00:00,2026-05-27T07:03:18+00:00,1266.7,20.0,~20s,True,False
realIPhBRmsST25.csv,2022-12-07T14:19:19+00:00,2026-05-27T07:03:18+00:00,1266.7,20.0,~20s,True,False
realIPhCRmsST24.csv,2022-12-07T14:19:19+00:00,2026-05-27T07:03:18+00:00,1266.7,20.0,~20s,True,False
realIPhCRmsST25.csv,2022-12-07T14:19:19+00:00,2026-05-27T07:03:18+00:00,1266.7,20.0,~20s,True,False
realIstTempKaltWasOben.csv,2022-12-15T14:53:15+00:00,2026-05-27T07:03:18+00:00,1258.7,20.0,~20s,True,False
realIstTempKaltWasObenMitte.csv,2022-12-15T14:53:15+00:00,2026-05-27T07:03:18+00:00,1258.7,20.0,~20s,True,False
